"","abilities","against_bug","against_dark","against_dragon","against_electric","against_fairy","against_fighting","against_fire","against_flying","against_ghost","against_grass","against_ground","against_ice","against_normal","against_poison","against_psychic","against_rock","against_steel","against_water","attack","base_egg_steps","base_happiness","base_total","capture_rate","classfication","defense","experience_growth","height_m","hp","japanese_name","name","percentage_male","pokedex_number","sp_attack","sp_defense","speed","type1","type2","weight_kg","generation","is_legendary","sprite","est_damage_output","est_damage_taken"
"215","['Inner Focus', 'Keen Eye', 'Pickpocket']",2,0.5,1,1,2,4,2,1,0.5,1,1,0.5,1,1,0,2,2,1,95,5120,35,430,"60","Sharp Claw Pokémon",55,1059860,0.9,55,"Nyulaニューラ","Sneasel",50,215,35,75,115,"dark","ice",28,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/215.png",1.08333333333333,1.1030303030303
"216","['Pickup', 'Quick Feet', 'Honey Gather']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,5120,70,330,"120","Little Bear Pokémon",50,1000000,0.6,60,"Himegumaヒメグマ","Teddiursa",50,216,50,50,40,"normal",NA,8.8,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/216.png",0.970149253731343,1.3
"217","['Guts', 'Quick Feet', 'Unnerve']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,130,5120,70,500,"60","Hibernator Pokémon",75,1000000,1.8,90,"Ringumaリングマ","Ursaring",50,217,75,75,55,"normal",NA,125.8,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/217.png",1.51135005973716,0.866666666666667
"218","['Magma Armor', 'Flame Body', 'Weak Armor']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,40,5120,70,250,"190","Lava Pokémon",40,1000000,0.7,40,"Magmagマグマッグ","Slugma",50,218,70,40,20,"fire",NA,35,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/218.png",0.773755656108597,1.625
"219","['Magma Armor', 'Flame Body', 'Weak Armor']",0.5,1,1,1,0.5,2,0.25,0.5,1,1,4,0.5,0.5,0.5,1,2,1,4,50,5120,70,430,"75","Lava Pokémon",120,1000000,0.8,60,"Magcargotマグカルゴ","Magcargo",50,219,90,80,30,"fire","rock",55,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/219.png",0.919642857142857,0.666666666666667
"220","['Oblivious', 'Snow Cloak', 'Thick Fat']",1,1,1,0,1,2,2,1,1,2,1,1,1,0.5,1,1,2,2,50,5120,70,250,"225","Pig Pokémon",40,1250000,0.4,50,"Urimooウリムー","Swinub",50,220,30,30,50,"ice","ground",6.5,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/220.png",0.770750988142292,2.08333333333333
"221","['Oblivious', 'Snow Cloak', 'Thick Fat']",1,1,1,0,1,2,2,1,1,2,1,1,1,0.5,1,1,2,2,100,5120,70,450,"75","Swine Pokémon",80,1250000,1.1,100,"Inomooイノムー","Piloswine",50,221,60,60,50,"ice","ground",55.8,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/221.png",1.54150197628458,1.04166666666667
"222","['Hustle', 'Natural Cure', 'Regenerator']",1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,55,5120,70,410,"60","Coral Pokémon",95,800000,0.6,65,"Sunnygoサニーゴ","Corsola",24.6,222,65,95,35,"water","rock",5,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/222.png",0.832043343653251,0.684210526315789
"223","['Hustle', 'Sniper', 'Moody']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,65,5120,70,300,"190","Jet Pokémon",35,1000000,0.6,35,"Teppouoテッポウオ","Remoraid",50,223,65,35,65,"water",NA,12,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/223.png",0.897619047619048,1.85714285714286
"224","['Suction Cups', 'Sniper', 'Moody']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,105,5120,70,480,"75","Jet Pokémon",75,1000000,0.9,75,"Okutankオクタン","Octillery",50,224,105,75,45,"water",NA,28.5,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/224.png",1.45,0.866666666666667
"225","['Vital Spirit', 'Hustle', 'Insomnia']",0.5,1,1,2,1,1,2,1,1,0.5,0,1,1,1,1,4,2,1,55,5120,70,330,"45","Delivery Pokémon",45,800000,0.9,45,"Delibirdデリバード","Delibird",50,225,65,45,75,"ice","flying",16,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/225.png",0.892857142857143,1.61111111111111
"226","['Swift Swim', 'Water Absorb', 'Water Veil']",0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,40,6400,70,485,"25","Kite Pokémon",70,1250000,2.1,85,"Mantainマンタイン","Mantine",50,226,80,140,70,"water","flying",220,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/226.png",0.728744939271255,0.710714285714286
"227","['Keen Eye', 'Sturdy', 'Weak Armor']",0.25,1,0.5,2,0.5,1,2,0.5,1,0.25,0,1,0.5,0,0.5,1,0.5,1,80,6400,70,465,"25","Armor Bird Pokémon",140,1250000,1.7,65,"Airmdエアームド","Skarmory",50,227,40,70,70,"steel","flying",50.5,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/227.png",0.563636363636364,0.642857142857143
"228","['Early Bird', 'Flash Fire', 'Unnerve']",1,0.5,1,1,1,2,0.5,1,0.5,0.5,2,0.5,1,1,0,2,0.5,2,60,5120,35,330,"120","Dark Pokémon",30,1250000,0.6,45,"Delvilデルビル","Houndour",50,228,80,50,65,"dark","fire",10.8,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/228.png",1,1.86666666666667
"229","['Early Bird', 'Flash Fire', 'Unnerve']",1,0.5,1,1,1,2,0.5,1,0.5,0.5,2,0.5,1,1,0,2,0.5,2,90,5120,35,600,"45","Dark Pokémon",90,1250000,1.4,75,"Hellgarヘルガー","Houndoom",50,229,140,90,115,"dark","fire",35,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/229.png",1.64285714285714,0.777777777777778
"230","['Swift Swim', 'Sniper', 'Damp']",1,1,2,1,2,1,0.25,1,1,1,1,1,1,1,1,1,0.5,0.25,95,5120,70,540,"45","Dragon Pokémon",95,1000000,1.8,75,"Kingdraキングドラ","Kingdra",50,230,95,95,85,"water","dragon",152,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/230.png",1.27232142857143,0.684210526315789
"231","['Pickup', 'Sand Veil']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,60,5120,70,330,"120","Long Nose Pokémon",60,1000000,0.5,90,"Gomazouゴマゾウ","Phanpy",50,231,40,40,40,"ground",NA,33.5,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/231.png",0.832386363636364,1.47916666666667
"232","['Sturdy', 'Sand Veil']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,120,5120,70,500,"60","Armor Pokémon",120,1000000,1.1,90,"Donfanドンファン","Donphan",50,232,60,60,50,"ground",NA,120,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/232.png",1.5,0.875
"233","['Trace', 'Download', 'Analytic']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,5120,70,515,"45","Virtual Pokémon",90,1000000,0.6,85,"Porygon2ポリゴン２","Porygon2",NA,233,105,95,60,"normal",NA,32.5,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/233.png",1.38059701492537,0.701754385964912
"234","['Intimidate', 'Frisk', 'Sap Sipper']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,95,5120,70,465,"45","Big Horn Pokémon",62,1250000,1.4,73,"Odoshishiオドシシ","Stantler",50,234,85,65,85,"normal",NA,71.2,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/234.png",1.33616003479017,1.02233250620347
"235","['Own Tempo', 'Technician', 'Moody']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,20,5120,70,250,"45","Painter Pokémon",35,800000,1.2,55,"Dobleドーブル","Smeargle",50,235,20,45,75,"normal",NA,58,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/235.png",0.298507462686567,1.65079365079365
"236","['Guts', 'Steadfast', 'Vital Spirit']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,35,6400,70,210,"75","Scuffle Pokémon",35,1000000,0.7,35,"Balkieバルキー","Tyrogue",100,236,35,35,35,"fighting",NA,21,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/236.png",0.5,1.85714285714286
"237","['Intimidate', 'Technician', 'Steadfast']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,95,6400,70,455,"45","Handstand Pokémon",95,1000000,1.4,50,"Kapoererカポエラー","Hitmontop",100,237,35,110,70,"fighting",NA,48,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/237.png",0.911944045911047,0.63755980861244
"238","['Oblivious', 'Forewarn', 'Hydration']",2,2,1,1,1,1,2,1,2,1,1,0.5,1,1,0.5,2,2,1,30,6400,70,305,"45","Kiss Pokémon",15,1000000,0.4,45,"Muchulムチュール","Smoochum",0,238,85,65,65,"ice","psychic",6,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/238.png",1.0034965034965,2.98461538461538
"239","['Static', 'Vital Spirit']",1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,63,6400,70,360,"45","Electric Pokémon",37,1000000,0.6,45,"Elekidエレキッド","Elekid",75.4,239,65,55,95,"electric",NA,23.5,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/239.png",0.935416666666667,1.56388206388206
"240","['Flame Body', 'Vital Spirit']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,75,6400,70,365,"45","Live Coal Pokémon",37,1000000,0.7,45,"Bubyブビィ","Magby",75.4,240,70,55,83,"fire",NA,21.4,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/240.png",1.02112676056338,1.49140049140049
"241","['Thick Fat', 'Scrappy', 'Sap Sipper']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,5120,70,490,"45","Milk Cow Pokémon",105,1250000,1.2,95,"Miltankミルタンク","Miltank",0,241,40,70,100,"normal",NA,75.5,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/241.png",0.882051282051282,0.75
"242","['Natural Cure', 'Serene Grace', 'Healer']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,10,10240,140,540,"30","Happiness Pokémon",10,800000,1.5,255,"Happinasハピナス","Blissey",0,242,75,135,55,"normal",NA,46.8,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/242.png",0.635746606334842,3.5
"243","['Pressure', 'Inner Focus']",1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,85,20480,35,580,"3","Thunder Pokémon",75,1250000,1.9,90,"Raikouライコウ","Raikou",NA,243,115,100,115,"electric",NA,178,"2","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/243.png",1.47936507936508,0.808333333333333
"244","['Pressure', 'Inner Focus']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,115,20480,35,580,"3","Volcano Pokémon",85,1250000,2.1,115,"Enteiエンテイ","Entei",NA,244,90,75,100,"fire",NA,198,"2","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/244.png",1.43587662337662,0.823529411764706
"245","['Pressure', 'Inner Focus']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,75,20480,35,580,"3","Aurora Pokémon",115,1250000,2,100,"Suicuneスイクン","Suicune",NA,245,90,115,85,"water",NA,187,"2","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/245.png",1.13348416289593,0.565217391304348
"246","['Guts', 'Sand Veil']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,64,10240,35,300,"45","Rock Skin Pokémon",50,1250000,0.6,50,"Yogirasヨーギラス","Larvitar",50,246,45,50,41,"rock","ground",72,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/246.png",0.879585326953748,1.55
"247","['Shed Skin']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,84,10240,35,410,"45","Hard Shell Pokémon",70,1250000,1.2,70,"Sanagirasサナギラス","Pupitar",50,247,65,70,51,"rock","ground",152,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/247.png",1.2,1.10714285714286
"248","['Sand Stream', 'Unnerve']",2,0.5,1,1,2,4,0.5,0.5,0.5,2,2,1,0.5,0.5,0,1,2,2,164,10240,35,700,"45","Armor Pokémon",150,1250000,2,100,"Bangirasバンギラス","Tyranitar",50,248,95,120,71,"rock","dark",202,"2","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/248.png",2.15833333333333,0.575
"249","['Pressure', 'Multiscale']",1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,90,30720,0,680,"3","Diving Pokémon",130,1250000,5.2,106,"Lugiaルギア","Lugia",NA,249,90,154,110,"psychic","flying",216,"2","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/249.png",1.33516483516484,0.481818181818182
"250","['Pressure', 'Regenerator']",0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,130,30720,0,680,"3","Rainbow Pokémon",90,1250000,3.8,106,"Hououホウオウ","Ho-Oh",NA,250,110,154,90,"fire","flying",199,"2","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/250.png",1.50793650793651,0.581240981240981
"251","['Natural Cure']",4,2,1,0.5,1,0.5,2,2,2,0.5,0.5,2,1,2,0.5,1,1,0.5,100,30720,100,600,"45","Time Travel Pokémon",100,1059860,0.6,100,"Celebiセレビィ","Celebi",NA,251,100,100,100,"psychic","grass",5,"2","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/251.png",1.26984126984127,0.675
"252","['Overgrow', 'Unburden']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,45,5120,70,310,"45","Wood Gecko Pokémon",35,1059860,0.5,40,"Kimoriキモリ","Treecko",88.1,252,65,55,70,"grass",NA,5,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/252.png",0.733333333333333,1.31493506493507
"253","['Overgrow', 'Unburden']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,65,5120,70,405,"45","Wood Gecko Pokémon",45,1059860,0.9,50,"Juptileジュプトル","Grovyle",88.1,253,85,65,95,"grass",NA,21.6,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/253.png",1,1.05128205128205
"254","['Overgrow', 'Unburden']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,110,5120,70,630,"45","Forest Pokémon",75,1059860,1.7,70,"Jukainジュカイン","Sceptile",88.1,254,145,85,145,"grass",NA,52.2,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/254.png",1.7,0.701960784313725
"255","['Blaze', 'Speed Boost']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,60,5120,70,310,"45","Chick Pokémon",40,1059860,0.4,45,"Achamoアチャモ","Torchic",88.1,255,70,50,45,"fire",NA,2.5,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/255.png",0.915492957746479,1.475
"256","['Blaze', 'Speed Boost']",0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,85,5120,70,405,"45","Young Fowl Pokémon",60,1059860,0.9,60,"Wakasyamoワカシャモ","Combusken",88.1,256,85,60,55,"fire","fighting",19.5,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/256.png",1.17380952380952,1.08333333333333
"257","['Blaze', 'Speed Boost']",0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,160,5120,70,630,"45","Blaze Pokémon",80,1059860,1.9,80,"Bursyamoバシャーモ","Blaziken",88.1,257,130,80,100,"fire","fighting",52,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/257.png",1.98333333333333,0.8125
"258","['Torrent', 'Damp']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,70,5120,70,310,"45","Mud Fish Pokémon",50,1059860,0.4,50,"Mizugorouミズゴロウ","Mudkip",88.1,258,50,50,40,"water",NA,7.6,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/258.png",0.832579185520362,1.3
"259","['Torrent', 'Damp']",1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,85,5120,70,405,"45","Mud Fish Pokémon",70,1059860,0.7,70,"Numacrawヌマクロー","Marshtomp",88.1,259,60,70,50,"water","ground",28,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/259.png",0.969635627530364,0.928571428571429
"260","['Torrent', 'Damp']",1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,150,5120,70,635,"45","Mud Fish Pokémon",110,1059860,1.5,100,"Laglargeラグラージ","Swampert",88.1,260,95,110,70,"water","ground",81.9,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/260.png",1.63333333333333,0.590909090909091
"261","['Run Away', 'Quick Feet', 'Rattled']",2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,55,3840,70,220,"255","Bite Pokémon",35,1000000,0.5,35,"Pochienaポチエナ","Poochyena",50,261,30,30,35,"dark",NA,13.6,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/261.png",0.636904761904762,2.13095238095238
"262","['Intimidate', 'Quick Feet', 'Moxie']",2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,90,3840,70,420,"127","Bite Pokémon",70,1000000,1,70,"Graenaグラエナ","Mightyena",50,262,60,60,70,"dark",NA,37,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/262.png",1.1252446183953,1.06547619047619
"263","['Pickup', 'Gluttony', 'Quick Feet']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,30,3840,70,240,"255","Tiny Racoon Pokémon",41,1000000,0.4,38,"Jiguzagumaジグザグマ","Zigzagoon",50,263,30,41,60,"normal",NA,17.5,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/263.png",0.447761194029851,1.58536585365854
"264","['Pickup', 'Gluttony', 'Quick Feet']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,70,3840,70,420,"90","Rush Pokémon",61,1000000,0.5,78,"Massugumaマッスグマ","Linoone",50,264,50,61,100,"normal",NA,32.5,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/264.png",0.892045454545455,1.0655737704918
"265","['Shield Dust', 'Run Away']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,45,3840,70,195,"255","Worm Pokémon",35,1000000,0.3,45,"Kemussoケムッソ","Wurmple",50,265,20,30,20,"bug",NA,3.6,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/265.png",0.464285714285714,1.79761904761905
"266","['Shed Skin']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,35,3840,70,205,"120","Cocoon Pokémon",55,1000000,0.6,50,"Karasalisカラサリス","Silcoon",50,266,25,25,15,"bug",NA,10,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/266.png",0.428571428571429,1.63636363636364
"267","['Swarm', 'Rivalry']",0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,70,3840,70,395,"45","Butterfly Pokémon",50,1000000,1,60,"Agehuntアゲハント","Beautifly",50,267,100,50,65,"bug","flying",28.4,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/267.png",1.21428571428571,1.16
"268","['Shed Skin']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,35,3840,70,205,"120","Cocoon Pokémon",55,1000000,0.7,50,"Mayuldマユルド","Cascoon",50,268,25,25,15,"bug",NA,11.5,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/268.png",0.428571428571429,1.63636363636364
"269","['Shield Dust', 'Compoundeyes']",0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,50,3840,70,385,"45","Poison Moth Pokémon",70,1000000,1.2,60,"Dokucaleドクケイル","Dustox",50,269,50,90,65,"bug","poison",31.6,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/269.png",0.694444444444444,0.752380952380952
"270","['Swift Swim', 'Rain Dish', 'Own Tempo']",2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,30,3840,70,220,"255","Water Weed Pokémon",30,1059860,0.5,40,"Hassbohハスボー","Lotad",50,270,40,50,30,"water","grass",2.6,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/270.png",0.492957746478873,1.76666666666667
"271","['Swift Swim', 'Rain Dish', 'Own Tempo']",2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,50,3840,70,340,"120","Jolly Pokémon",50,1059860,1.2,60,"Hasubreroハスブレロ","Lombre",50,271,60,70,50,"water","grass",32.5,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/271.png",0.774647887323944,1.12857142857143
"272","['Swift Swim', 'Rain Dish', 'Own Tempo']",2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,70,3840,70,480,"45","Carefree Pokémon",70,1059860,1.5,80,"Runpappaルンパッパ","Ludicolo",50,272,90,100,70,"water","grass",55,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/272.png",1.12676056338028,0.8
"273","['Chlorophyll', 'Early Bird', 'Pickpocket']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,40,3840,70,220,"255","Acorn Pokémon",50,1059860,0.5,40,"Tanebohタネボー","Seedot",50,273,30,30,30,"grass",NA,4,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/273.png",0.466666666666667,1.46333333333333
"274","['Chlorophyll', 'Early Bird', 'Pickpocket']",4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,70,3840,70,340,"120","Wily Pokémon",40,1059860,1,70,"Konohanaコノハナ","Nuzleaf",50,274,60,40,60,"grass","dark",28,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/274.png",0.778409090909091,1.375
"275","['Chlorophyll', 'Early Bird', 'Pickpocket']",4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,100,3840,70,480,"45","Wickid Pokémon",60,1059860,1.3,90,"Dirtengダーテング","Shiftry",50,275,90,60,80,"grass","dark",59.6,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/275.png",1.13997113997114,0.916666666666667
"276","['Guts', 'Scrappy']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,55,3840,70,270,"200","TinySwallow Pokémon",30,1059860,0.3,40,"Subameスバメ","Taillow",50,276,30,30,85,"normal","flying",2.3,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/276.png",0.578282828282828,2.16666666666667
"277","['Guts', 'Scrappy']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,85,3840,70,455,"45","Swallow Pokémon",60,1059860,0.7,60,"Ohsubameオオスバメ","Swellow",50,277,75,50,125,"normal","flying",19.8,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/277.png",1.09722222222222,1.16666666666667
"278","['Keen Eye', 'Hydration', 'Rain Dish']",0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,30,5120,70,270,"190","Seagull Pokémon",30,1000000,0.6,40,"Camomeキャモメ","Wingull",50,278,55,30,85,"water","flying",9.5,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/278.png",0.517857142857143,2.16666666666667
"279","['Keen Eye', 'Drizzle', 'Rain Dish']",0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,50,5120,70,440,"45","Water Bird Pokémon",100,1000000,1.2,60,"Pelipperペリッパー","Pelipper",50,279,95,70,65,"water","flying",28,"3","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/279.png",0.884146341463415,0.779285714285714
