"abilities","against_bug","against_dark","against_dragon","against_electric","against_fairy","against_fighting","against_fire","against_flying","against_ghost","against_grass","against_ground","against_ice","against_normal","against_poison","against_psychic","against_rock","against_steel","against_water","attack","base_egg_steps","base_happiness","base_total","capture_rate","classfication","defense","experience_growth","height_m","hp","japanese_name","name","percentage_male","pokedex_number","sp_attack","sp_defense","speed","type1","type2","weight_kg","generation","is_legendary","sprite","icon"
"['Magma Armor', 'Flame Body', 'Weak Armor']",0.5,1,1,1,0.5,2,0.25,0.5,1,1,4,0.5,0.5,0.5,1,2,1,4,50,5120,70,430,"75","Lava Pokémon",120,1000000,0.8,60,"Magcargotマグカルゴ","Magcargo",50,219,90,80,30,"fire","rock",55,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/219.png","url(http://cdn.bulbagarden.net/upload/6/6b/219MS.png)"
"['Oblivious', 'Snow Cloak', 'Thick Fat']",1,1,1,0,1,2,2,1,1,2,1,1,1,0.5,1,1,2,2,50,5120,70,250,"225","Pig Pokémon",40,1250000,0.4,50,"Urimooウリムー","Swinub",50,220,30,30,50,"ice","ground",6.5,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/220.png","url(http://cdn.bulbagarden.net/upload/1/10/220MS.png)"
"['Oblivious', 'Snow Cloak', 'Thick Fat']",1,1,1,0,1,2,2,1,1,2,1,1,1,0.5,1,1,2,2,100,5120,70,450,"75","Swine Pokémon",80,1250000,1.1,100,"Inomooイノムー","Piloswine",50,221,60,60,50,"ice","ground",55.8,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/221.png","url(http://cdn.bulbagarden.net/upload/6/6d/221MS.png)"
"['Hustle', 'Natural Cure', 'Regenerator']",1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,55,5120,70,410,"60","Coral Pokémon",95,800000,0.6,65,"Sunnygoサニーゴ","Corsola",24.6,222,65,95,35,"water","rock",5,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/222.png","url(http://cdn.bulbagarden.net/upload/9/97/222MS.png)"
"['Hustle', 'Sniper', 'Moody']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,65,5120,70,300,"190","Jet Pokémon",35,1000000,0.6,35,"Teppouoテッポウオ","Remoraid",50,223,65,35,65,"water",NA,12,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/223.png","url(http://cdn.bulbagarden.net/upload/4/4f/223MS.png)"
"['Suction Cups', 'Sniper', 'Moody']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,105,5120,70,480,"75","Jet Pokémon",75,1000000,0.9,75,"Okutankオクタン","Octillery",50,224,105,75,45,"water",NA,28.5,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/224.png","url(http://cdn.bulbagarden.net/upload/b/b5/224MS.png)"
"['Vital Spirit', 'Hustle', 'Insomnia']",0.5,1,1,2,1,1,2,1,1,0.5,0,1,1,1,1,4,2,1,55,5120,70,330,"45","Delivery Pokémon",45,800000,0.9,45,"Delibirdデリバード","Delibird",50,225,65,45,75,"ice","flying",16,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/225.png","url(http://cdn.bulbagarden.net/upload/0/0b/225MS.png)"
"['Swift Swim', 'Water Absorb', 'Water Veil']",0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,40,6400,70,485,"25","Kite Pokémon",70,1250000,2.1,85,"Mantainマンタイン","Mantine",50,226,80,140,70,"water","flying",220,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/226.png","url(http://cdn.bulbagarden.net/upload/1/11/226MS.png)"
"['Keen Eye', 'Sturdy', 'Weak Armor']",0.25,1,0.5,2,0.5,1,2,0.5,1,0.25,0,1,0.5,0,0.5,1,0.5,1,80,6400,70,465,"25","Armor Bird Pokémon",140,1250000,1.7,65,"Airmdエアームド","Skarmory",50,227,40,70,70,"steel","flying",50.5,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/227.png","url(http://cdn.bulbagarden.net/upload/c/c9/227MS.png)"
"['Early Bird', 'Flash Fire', 'Unnerve']",1,0.5,1,1,1,2,0.5,1,0.5,0.5,2,0.5,1,1,0,2,0.5,2,60,5120,35,330,"120","Dark Pokémon",30,1250000,0.6,45,"Delvilデルビル","Houndour",50,228,80,50,65,"dark","fire",10.8,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/228.png","url(http://cdn.bulbagarden.net/upload/3/3b/228MS.png)"
"['Early Bird', 'Flash Fire', 'Unnerve']",1,0.5,1,1,1,2,0.5,1,0.5,0.5,2,0.5,1,1,0,2,0.5,2,90,5120,35,600,"45","Dark Pokémon",90,1250000,1.4,75,"Hellgarヘルガー","Houndoom",50,229,140,90,115,"dark","fire",35,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/229.png","url(http://cdn.bulbagarden.net/upload/6/6b/229MS.png)"
"['Swift Swim', 'Sniper', 'Damp']",1,1,2,1,2,1,0.25,1,1,1,1,1,1,1,1,1,0.5,0.25,95,5120,70,540,"45","Dragon Pokémon",95,1000000,1.8,75,"Kingdraキングドラ","Kingdra",50,230,95,95,85,"water","dragon",152,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/230.png","url(http://cdn.bulbagarden.net/upload/8/8e/230MS.png)"
"['Pickup', 'Sand Veil']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,60,5120,70,330,"120","Long Nose Pokémon",60,1000000,0.5,90,"Gomazouゴマゾウ","Phanpy",50,231,40,40,40,"ground",NA,33.5,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/231.png","url(http://cdn.bulbagarden.net/upload/9/90/231MS.png)"
"['Sturdy', 'Sand Veil']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,120,5120,70,500,"60","Armor Pokémon",120,1000000,1.1,90,"Donfanドンファン","Donphan",50,232,60,60,50,"ground",NA,120,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/232.png","url(http://cdn.bulbagarden.net/upload/2/2c/232MS.png)"
"['Trace', 'Download', 'Analytic']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,5120,70,515,"45","Virtual Pokémon",90,1000000,0.6,85,"Porygon2ポリゴン２","Porygon2",NA,233,105,95,60,"normal",NA,32.5,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/233.png","url(http://cdn.bulbagarden.net/upload/7/78/233MS.png)"
"['Intimidate', 'Frisk', 'Sap Sipper']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,95,5120,70,465,"45","Big Horn Pokémon",62,1250000,1.4,73,"Odoshishiオドシシ","Stantler",50,234,85,65,85,"normal",NA,71.2,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/234.png","url(http://cdn.bulbagarden.net/upload/4/40/234MS.png)"
"['Own Tempo', 'Technician', 'Moody']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,20,5120,70,250,"45","Painter Pokémon",35,800000,1.2,55,"Dobleドーブル","Smeargle",50,235,20,45,75,"normal",NA,58,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/235.png","url(http://cdn.bulbagarden.net/upload/7/7c/235MS.png)"
"['Guts', 'Steadfast', 'Vital Spirit']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,35,6400,70,210,"75","Scuffle Pokémon",35,1000000,0.7,35,"Balkieバルキー","Tyrogue",100,236,35,35,35,"fighting",NA,21,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/236.png","url(http://cdn.bulbagarden.net/upload/e/ed/236MS.png)"
"['Intimidate', 'Technician', 'Steadfast']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,95,6400,70,455,"45","Handstand Pokémon",95,1000000,1.4,50,"Kapoererカポエラー","Hitmontop",100,237,35,110,70,"fighting",NA,48,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/237.png","url(http://cdn.bulbagarden.net/upload/e/ed/237MS.png)"
"['Oblivious', 'Forewarn', 'Hydration']",2,2,1,1,1,1,2,1,2,1,1,0.5,1,1,0.5,2,2,1,30,6400,70,305,"45","Kiss Pokémon",15,1000000,0.4,45,"Muchulムチュール","Smoochum",0,238,85,65,65,"ice","psychic",6,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/238.png","url(http://cdn.bulbagarden.net/upload/0/00/238MS.png)"
"['Static', 'Vital Spirit']",1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,63,6400,70,360,"45","Electric Pokémon",37,1000000,0.6,45,"Elekidエレキッド","Elekid",75.4,239,65,55,95,"electric",NA,23.5,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/239.png","url(http://cdn.bulbagarden.net/upload/b/b5/239MS.png)"
"['Flame Body', 'Vital Spirit']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,75,6400,70,365,"45","Live Coal Pokémon",37,1000000,0.7,45,"Bubyブビィ","Magby",75.4,240,70,55,83,"fire",NA,21.4,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/240.png","url(http://cdn.bulbagarden.net/upload/e/e4/240MS.png)"
"['Thick Fat', 'Scrappy', 'Sap Sipper']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,5120,70,490,"45","Milk Cow Pokémon",105,1250000,1.2,95,"Miltankミルタンク","Miltank",0,241,40,70,100,"normal",NA,75.5,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/241.png","url(http://cdn.bulbagarden.net/upload/c/ce/241MS.png)"
"['Natural Cure', 'Serene Grace', 'Healer']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,10,10240,140,540,"30","Happiness Pokémon",10,800000,1.5,255,"Happinasハピナス","Blissey",0,242,75,135,55,"normal",NA,46.8,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/242.png","url(http://cdn.bulbagarden.net/upload/f/f8/242MS.png)"
"['Pressure', 'Inner Focus']",1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,85,20480,35,580,"3","Thunder Pokémon",75,1250000,1.9,90,"Raikouライコウ","Raikou",NA,243,115,100,115,"electric",NA,178,2,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/243.png","url(http://cdn.bulbagarden.net/upload/8/80/243MS.png)"
"['Pressure', 'Inner Focus']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,115,20480,35,580,"3","Volcano Pokémon",85,1250000,2.1,115,"Enteiエンテイ","Entei",NA,244,90,75,100,"fire",NA,198,2,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/244.png","url(http://cdn.bulbagarden.net/upload/4/4e/244MS.png)"
"['Pressure', 'Inner Focus']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,75,20480,35,580,"3","Aurora Pokémon",115,1250000,2,100,"Suicuneスイクン","Suicune",NA,245,90,115,85,"water",NA,187,2,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/245.png","url(http://cdn.bulbagarden.net/upload/e/ea/245MS.png)"
"['Guts', 'Sand Veil']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,64,10240,35,300,"45","Rock Skin Pokémon",50,1250000,0.6,50,"Yogirasヨーギラス","Larvitar",50,246,45,50,41,"rock","ground",72,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/246.png","url(http://cdn.bulbagarden.net/upload/8/85/246MS.png)"
"['Shed Skin']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,84,10240,35,410,"45","Hard Shell Pokémon",70,1250000,1.2,70,"Sanagirasサナギラス","Pupitar",50,247,65,70,51,"rock","ground",152,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/247.png","url(http://cdn.bulbagarden.net/upload/f/f9/247MS.png)"
"['Sand Stream', 'Unnerve']",2,0.5,1,1,2,4,0.5,0.5,0.5,2,2,1,0.5,0.5,0,1,2,2,164,10240,35,700,"45","Armor Pokémon",150,1250000,2,100,"Bangirasバンギラス","Tyranitar",50,248,95,120,71,"rock","dark",202,2,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/248.png","url(http://cdn.bulbagarden.net/upload/0/0f/248MS.png)"
"['Pressure', 'Multiscale']",1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,90,30720,0,680,"3","Diving Pokémon",130,1250000,5.2,106,"Lugiaルギア","Lugia",NA,249,90,154,110,"psychic","flying",216,2,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/249.png","url(http://cdn.bulbagarden.net/upload/c/c8/249MS.png)"
"['Pressure', 'Regenerator']",0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,130,30720,0,680,"3","Rainbow Pokémon",90,1250000,3.8,106,"Hououホウオウ","Ho-Oh",NA,250,110,154,90,"fire","flying",199,2,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/250.png","url(http://cdn.bulbagarden.net/upload/e/ee/250MS.png)"
"['Natural Cure']",4,2,1,0.5,1,0.5,2,2,2,0.5,0.5,2,1,2,0.5,1,1,0.5,100,30720,100,600,"45","Time Travel Pokémon",100,1059860,0.6,100,"Celebiセレビィ","Celebi",NA,251,100,100,100,"psychic","grass",5,2,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/251.png","url(http://cdn.bulbagarden.net/upload/5/5a/251MS.png)"
"['Overgrow', 'Unburden']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,45,5120,70,310,"45","Wood Gecko Pokémon",35,1059860,0.5,40,"Kimoriキモリ","Treecko",88.1,252,65,55,70,"grass",NA,5,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/252.png","url(http://cdn.bulbagarden.net/upload/c/cf/252MS.png)"
"['Overgrow', 'Unburden']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,65,5120,70,405,"45","Wood Gecko Pokémon",45,1059860,0.9,50,"Juptileジュプトル","Grovyle",88.1,253,85,65,95,"grass",NA,21.6,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/253.png","url(http://cdn.bulbagarden.net/upload/a/a5/253MS.png)"
"['Overgrow', 'Unburden']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,110,5120,70,630,"45","Forest Pokémon",75,1059860,1.7,70,"Jukainジュカイン","Sceptile",88.1,254,145,85,145,"grass",NA,52.2,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/254.png","url(http://cdn.bulbagarden.net/upload/f/ff/254MS.png)"
"['Blaze', 'Speed Boost']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,60,5120,70,310,"45","Chick Pokémon",40,1059860,0.4,45,"Achamoアチャモ","Torchic",88.1,255,70,50,45,"fire",NA,2.5,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/255.png","url(http://cdn.bulbagarden.net/upload/d/d5/255MS.png)"
"['Blaze', 'Speed Boost']",0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,85,5120,70,405,"45","Young Fowl Pokémon",60,1059860,0.9,60,"Wakasyamoワカシャモ","Combusken",88.1,256,85,60,55,"fire","fighting",19.5,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/256.png","url(http://cdn.bulbagarden.net/upload/4/4d/256MS.png)"
"['Blaze', 'Speed Boost']",0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,160,5120,70,630,"45","Blaze Pokémon",80,1059860,1.9,80,"Bursyamoバシャーモ","Blaziken",88.1,257,130,80,100,"fire","fighting",52,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/257.png","url(http://cdn.bulbagarden.net/upload/3/3e/257MS.png)"
"['Torrent', 'Damp']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,70,5120,70,310,"45","Mud Fish Pokémon",50,1059860,0.4,50,"Mizugorouミズゴロウ","Mudkip",88.1,258,50,50,40,"water",NA,7.6,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/258.png","url(http://cdn.bulbagarden.net/upload/1/19/258MS.png)"
"['Torrent', 'Damp']",1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,85,5120,70,405,"45","Mud Fish Pokémon",70,1059860,0.7,70,"Numacrawヌマクロー","Marshtomp",88.1,259,60,70,50,"water","ground",28,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/259.png","url(http://cdn.bulbagarden.net/upload/2/21/259MS.png)"
"['Torrent', 'Damp']",1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,150,5120,70,635,"45","Mud Fish Pokémon",110,1059860,1.5,100,"Laglargeラグラージ","Swampert",88.1,260,95,110,70,"water","ground",81.9,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/260.png","url(http://cdn.bulbagarden.net/upload/a/a6/260MS.png)"
"['Run Away', 'Quick Feet', 'Rattled']",2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,55,3840,70,220,"255","Bite Pokémon",35,1000000,0.5,35,"Pochienaポチエナ","Poochyena",50,261,30,30,35,"dark",NA,13.6,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/261.png","url(http://cdn.bulbagarden.net/upload/5/5c/261MS.png)"
"['Intimidate', 'Quick Feet', 'Moxie']",2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,90,3840,70,420,"127","Bite Pokémon",70,1000000,1,70,"Graenaグラエナ","Mightyena",50,262,60,60,70,"dark",NA,37,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/262.png","url(http://cdn.bulbagarden.net/upload/4/4d/262MS.png)"
"['Pickup', 'Gluttony', 'Quick Feet']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,30,3840,70,240,"255","Tiny Racoon Pokémon",41,1000000,0.4,38,"Jiguzagumaジグザグマ","Zigzagoon",50,263,30,41,60,"normal",NA,17.5,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/263.png","url(http://cdn.bulbagarden.net/upload/a/a5/263MS.png)"
"['Pickup', 'Gluttony', 'Quick Feet']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,70,3840,70,420,"90","Rush Pokémon",61,1000000,0.5,78,"Massugumaマッスグマ","Linoone",50,264,50,61,100,"normal",NA,32.5,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/264.png","url(http://cdn.bulbagarden.net/upload/7/71/264MS.png)"
"['Shield Dust', 'Run Away']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,45,3840,70,195,"255","Worm Pokémon",35,1000000,0.3,45,"Kemussoケムッソ","Wurmple",50,265,20,30,20,"bug",NA,3.6,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/265.png","url(http://cdn.bulbagarden.net/upload/7/78/265MS.png)"
"['Shed Skin']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,35,3840,70,205,"120","Cocoon Pokémon",55,1000000,0.6,50,"Karasalisカラサリス","Silcoon",50,266,25,25,15,"bug",NA,10,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/266.png","url(http://cdn.bulbagarden.net/upload/4/41/266MS.png)"
"['Swarm', 'Rivalry']",0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,70,3840,70,395,"45","Butterfly Pokémon",50,1000000,1,60,"Agehuntアゲハント","Beautifly",50,267,100,50,65,"bug","flying",28.4,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/267.png","url(http://cdn.bulbagarden.net/upload/e/e9/267MS.png)"
"['Shed Skin']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,35,3840,70,205,"120","Cocoon Pokémon",55,1000000,0.7,50,"Mayuldマユルド","Cascoon",50,268,25,25,15,"bug",NA,11.5,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/268.png","url(http://cdn.bulbagarden.net/upload/6/64/268MS.png)"
"['Shield Dust', 'Compoundeyes']",0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,50,3840,70,385,"45","Poison Moth Pokémon",70,1000000,1.2,60,"Dokucaleドクケイル","Dustox",50,269,50,90,65,"bug","poison",31.6,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/269.png","url(http://cdn.bulbagarden.net/upload/a/ad/269MS.png)"
"['Swift Swim', 'Rain Dish', 'Own Tempo']",2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,30,3840,70,220,"255","Water Weed Pokémon",30,1059860,0.5,40,"Hassbohハスボー","Lotad",50,270,40,50,30,"water","grass",2.6,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/270.png","url(http://cdn.bulbagarden.net/upload/1/12/270MS.png)"
"['Swift Swim', 'Rain Dish', 'Own Tempo']",2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,50,3840,70,340,"120","Jolly Pokémon",50,1059860,1.2,60,"Hasubreroハスブレロ","Lombre",50,271,60,70,50,"water","grass",32.5,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/271.png","url(http://cdn.bulbagarden.net/upload/e/e1/271MS.png)"
"['Swift Swim', 'Rain Dish', 'Own Tempo']",2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,70,3840,70,480,"45","Carefree Pokémon",70,1059860,1.5,80,"Runpappaルンパッパ","Ludicolo",50,272,90,100,70,"water","grass",55,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/272.png","url(http://cdn.bulbagarden.net/upload/a/a0/272MS.png)"
"['Chlorophyll', 'Early Bird', 'Pickpocket']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,40,3840,70,220,"255","Acorn Pokémon",50,1059860,0.5,40,"Tanebohタネボー","Seedot",50,273,30,30,30,"grass",NA,4,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/273.png","url(http://cdn.bulbagarden.net/upload/c/cb/273MS.png)"
"['Chlorophyll', 'Early Bird', 'Pickpocket']",4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,70,3840,70,340,"120","Wily Pokémon",40,1059860,1,70,"Konohanaコノハナ","Nuzleaf",50,274,60,40,60,"grass","dark",28,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/274.png","url(http://cdn.bulbagarden.net/upload/c/c6/274MS.png)"
"['Chlorophyll', 'Early Bird', 'Pickpocket']",4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,100,3840,70,480,"45","Wickid Pokémon",60,1059860,1.3,90,"Dirtengダーテング","Shiftry",50,275,90,60,80,"grass","dark",59.6,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/275.png","url(http://cdn.bulbagarden.net/upload/3/34/275MS.png)"
"['Guts', 'Scrappy']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,55,3840,70,270,"200","TinySwallow Pokémon",30,1059860,0.3,40,"Subameスバメ","Taillow",50,276,30,30,85,"normal","flying",2.3,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/276.png","url(http://cdn.bulbagarden.net/upload/f/f3/276MS.png)"
"['Guts', 'Scrappy']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,85,3840,70,455,"45","Swallow Pokémon",60,1059860,0.7,60,"Ohsubameオオスバメ","Swellow",50,277,75,50,125,"normal","flying",19.8,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/277.png","url(http://cdn.bulbagarden.net/upload/1/1a/277MS.png)"
"['Keen Eye', 'Hydration', 'Rain Dish']",0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,30,5120,70,270,"190","Seagull Pokémon",30,1000000,0.6,40,"Camomeキャモメ","Wingull",50,278,55,30,85,"water","flying",9.5,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/278.png","url(http://cdn.bulbagarden.net/upload/b/b4/278MS.png)"
"['Keen Eye', 'Drizzle', 'Rain Dish']",0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,50,5120,70,440,"45","Water Bird Pokémon",100,1000000,1.2,60,"Pelipperペリッパー","Pelipper",50,279,95,70,65,"water","flying",28,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/279.png","url(http://cdn.bulbagarden.net/upload/9/96/279MS.png)"
"['Synchronize', 'Trace', 'Telepathy']",1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,25,5120,35,198,"235","Feeling Pokémon",25,1250000,0.4,28,"Raltsラルトス","Ralts",50,280,45,35,40,"psychic","fairy",6.6,3,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/280.png","url(http://cdn.bulbagarden.net/upload/3/32/280MS.png)"
